job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,job_title_grouped,location_grouped,residence_grouped,skills_grouped,industry_grouped
NLP Engineer,29565,2,0,India,1,India,100,"Python, Linux, Tableau, TensorFlow",-1,2,Manufacturing,8.4,-1,-1,8,-1,-1
Autonomous Systems Engineer,151856,3,1,Denmark,1,Denmark,0,"PyTorch, Docker, Tableau, Spark, GCP",-1,6,Real Estate,6.1,-1,-1,4,-1,-1
Principal Data Scientist,59832,0,1,Israel,0,Australia,100,"Git, TensorFlow, SQL, NLP",-1,1,Government,9.5,-1,-1,0,-1,-1
Data Scientist,100061,3,2,Finland,2,Finland,0,"Docker, Python, TensorFlow, Tableau, Kubernetes",-1,7,Gaming,8.8,-1,-1,5,-1,-1
Computer Vision Engineer,55729,0,1,France,2,France,50,"Docker, R, GCP, SQL",-1,0,Education,7.7,-1,-1,6,-1,-1
Machine Learning Researcher,47262,0,2,France,2,France,50,"Python, TensorFlow, MLOps, Deep Learning, Java",-1,1,Education,9.0,-1,-1,6,-1,-1
AI Product Manager,126583,1,3,Ireland,2,Ireland,100,"Data Visualization, Linux, Java",-1,19,Automotive,8.7,-1,-1,9,-1,-1
NLP Engineer,46601,0,3,France,2,France,50,"Scala, Statistics, Linux, TensorFlow, MLOps",-1,0,Consulting,7.1,-1,-1,6,-1,-1
AI Research Scientist,53772,0,3,United Kingdom,2,United Kingdom,100,"Tableau, Git, Computer Vision",-1,1,Technology,5.1,-1,-1,18,-1,-1
Data Scientist,203974,1,1,Ireland,0,Ireland,100,"Git, Python, Scala",-1,17,Consulting,7.8,-1,-1,9,-1,-1
AI Product Manager,23558,0,2,China,2,China,100,"Linux, Scala, Mathematics, Computer Vision",-1,0,Gaming,9.1,-1,-1,3,-1,-1
Head of AI,195265,1,2,Finland,1,Finland,0,"Kubernetes, PyTorch, Scala, Git, AWS",-1,12,Media,9.6,-1,-1,5,-1,-1
AI Consultant,125170,2,3,United States,0,United States,0,"Tableau, Hadoop, PyTorch",-1,2,Energy,5.3,-1,-1,19,-1,-1
Machine Learning Researcher,154524,2,3,Norway,0,Norway,0,"Python, Scala, GCP, Computer Vision, AWS",-1,4,Gaming,6.8,-1,-1,13,-1,-1
Principal Data Scientist,78129,2,2,Germany,1,Switzerland,100,"Mathematics, TensorFlow, Kubernetes",-1,4,Education,6.1,-1,-1,17,-1,-1
AI Specialist,82474,0,1,Denmark,0,Denmark,100,"AWS, Linux, Tableau",-1,0,Government,6.7,-1,-1,4,-1,-1
Data Analyst,60195,0,0,Ireland,2,Ireland,50,"Hadoop, NLP, Scala, Azure, Spark",-1,0,Manufacturing,7.4,-1,-1,9,-1,-1
Computer Vision Engineer,85391,0,1,Japan,1,Japan,50,"Scala, Python, Mathematics, GCP",-1,0,Consulting,8.4,-1,-1,11,-1,-1
AI Product Manager,138187,3,3,United Kingdom,1,United Kingdom,0,"NLP, PyTorch, SQL",-1,7,Government,7.6,-1,-1,18,-1,-1
AI Research Scientist,90522,2,0,United States,2,Brazil,50,"SQL, Docker, PyTorch",-1,4,Consulting,8.7,-1,-1,-1,-1,-1
Data Scientist,118016,3,1,France,2,France,100,"Deep Learning, Spark, Python, Computer Vision, Linux",-1,5,Media,7.7,-1,-1,6,-1,-1
Principal Data Scientist,45677,2,2,China,0,China,50,"TensorFlow, Statistics, Git, MLOps",-1,2,Real Estate,7.3,-1,-1,3,-1,-1
AI Specialist,80735,2,3,Ireland,2,Ireland,100,"Kubernetes, PyTorch, SQL, MLOps",-1,3,Energy,6.8,-1,-1,9,-1,-1
Data Engineer,174749,3,2,Netherlands,0,Nigeria,50,"Kubernetes, SQL, Python",-1,6,Media,5.5,-1,-1,-1,-1,-1
Autonomous Systems Engineer,153986,1,1,South Korea,2,South Korea,50,"GCP, Python, Data Visualization",-1,19,Government,6.4,-1,-1,15,-1,-1
AI Consultant,239879,1,3,United Kingdom,2,United Kingdom,100,"Java, TensorFlow, Docker, SQL, AWS",-1,10,Gaming,7.5,-1,-1,18,-1,-1
AI Product Manager,113202,2,3,Japan,0,Japan,0,"NLP, Spark, Python, TensorFlow, Git",-1,3,Government,5.6,-1,-1,11,-1,-1
Deep Learning Engineer,176289,1,2,Sweden,1,Sweden,0,"Data Visualization, GCP, Linux",-1,19,Real Estate,7.7,-1,-1,16,-1,-1
AI Specialist,74877,0,1,Canada,1,Romania,100,"Hadoop, Data Visualization, AWS, Java",-1,0,Transportation,5.7,-1,-1,-1,-1,-1
Deep Learning Engineer,121054,3,3,Israel,1,South Africa,50,"GCP, AWS, Mathematics, Tableau",-1,9,Manufacturing,7.1,-1,-1,-1,-1,-1
Head of AI,121862,3,1,Canada,1,Chile,0,"Git, GCP, Spark, R, AWS",-1,8,Finance,8.7,-1,-1,-1,-1,-1
AI Product Manager,68676,2,3,South Korea,0,South Korea,50,"Tableau, Kubernetes, Python",-1,3,Manufacturing,7.4,-1,-1,15,-1,-1
AI Specialist,140355,3,0,Canada,0,Canada,100,"Spark, SQL, Computer Vision",-1,7,Automotive,5.6,-1,-1,2,-1,-1
Data Scientist,107343,3,0,Austria,2,United States,100,"Linux, R, SQL, Spark, GCP",-1,6,Retail,5.6,-1,-1,19,-1,-1
Data Analyst,124289,3,3,Ireland,1,Ireland,100,"Statistics, Tableau, SQL, Data Visualization, Python",-1,6,Telecommunications,7.1,-1,-1,9,-1,-1
Deep Learning Engineer,111588,2,1,Ireland,0,Ireland,50,"Mathematics, TensorFlow, Tableau, Computer Vision",-1,2,Consulting,5.5,-1,-1,9,-1,-1
NLP Engineer,140602,3,3,Australia,1,Australia,50,"SQL, Azure, AWS",-1,7,Technology,6.9,-1,-1,0,-1,-1
Deep Learning Engineer,220576,3,3,Norway,0,Norway,0,"Deep Learning, Data Visualization, Java, GCP",-1,6,Real Estate,5.6,-1,-1,13,-1,-1
Data Scientist,63791,1,2,India,0,India,50,"Java, Spark, GCP, Tableau, Computer Vision",-1,16,Retail,9.6,-1,-1,8,-1,-1
Robotics Engineer,115544,3,2,Austria,2,Italy,100,"PyTorch, TensorFlow, Computer Vision, GCP, Spark",-1,5,Gaming,6.8,-1,-1,-1,-1,-1
Computer Vision Engineer,141470,3,1,Finland,0,Canada,50,"Java, Python, Kubernetes",-1,7,Transportation,5.5,-1,-1,2,-1,-1
Robotics Engineer,119546,3,1,Sweden,1,Switzerland,100,"Kubernetes, AWS, Computer Vision",-1,8,Energy,7.2,-1,-1,17,-1,-1
Robotics Engineer,70709,0,3,Singapore,0,Singapore,0,"Spark, Linux, Scala, Docker",-1,0,Technology,8.9,-1,-1,14,-1,-1
Autonomous Systems Engineer,139969,3,2,Australia,1,Australia,100,"Python, Spark, TensorFlow, MLOps, AWS",-1,7,Gaming,6.0,-1,-1,0,-1,-1
Computer Vision Engineer,249239,1,0,United States,1,United States,100,"Data Visualization, AWS, TensorFlow",-1,19,Healthcare,6.6,-1,-1,19,-1,-1
Data Scientist,72005,0,1,France,1,France,0,"PyTorch, Scala, Data Visualization, Statistics, AWS",-1,1,Real Estate,7.7,-1,-1,6,-1,-1
Head of AI,82315,2,1,Finland,1,Finland,0,"Java, Computer Vision, Tableau, Python",-1,2,Media,5.4,-1,-1,5,-1,-1
AI Product Manager,172045,3,3,Sweden,0,Sweden,100,"GCP, Linux, Deep Learning, Scala, MLOps",-1,6,Consulting,8.2,-1,-1,16,-1,-1
Data Engineer,227310,1,0,Germany,1,Germany,100,"Data Visualization, Python, R",-1,19,Technology,9.0,-1,-1,7,-1,-1
Head of AI,84752,2,1,United Kingdom,1,United Kingdom,50,"Azure, Tableau, Linux",-1,3,Energy,5.7,-1,-1,18,-1,-1
Principal Data Scientist,141732,3,1,Finland,0,Brazil,50,"MLOps, Scala, TensorFlow, Deep Learning, GCP",-1,7,Transportation,9.6,-1,-1,-1,-1,-1
AI Architect,169211,3,3,Denmark,2,Argentina,100,"Java, Python, MLOps, TensorFlow, Kubernetes",-1,8,Transportation,9.5,-1,-1,-1,-1,-1
Research Scientist,247914,1,1,United Kingdom,1,United Kingdom,50,"SQL, Python, GCP, R, Hadoop",-1,17,Automotive,7.8,-1,-1,18,-1,-1
Deep Learning Engineer,66536,0,2,Canada,2,Malaysia,0,"PyTorch, Azure, MLOps",-1,1,Energy,5.4,-1,-1,-1,-1,-1
Robotics Engineer,133785,2,1,Switzerland,1,Switzerland,50,"Spark, MLOps, GCP, Docker, Java",-1,4,Finance,5.8,-1,-1,17,-1,-1
Data Analyst,65022,0,0,United Kingdom,0,United Kingdom,100,"Spark, GCP, SQL, NLP",-1,1,Real Estate,6.4,-1,-1,18,-1,-1
NLP Engineer,247285,1,1,Norway,1,Norway,50,"NLP, SQL, Azure",-1,11,Government,9.8,-1,-1,13,-1,-1
NLP Engineer,51541,0,1,Finland,1,Finland,0,"Java, Kubernetes, Data Visualization, Docker",-1,0,Manufacturing,8.4,-1,-1,5,-1,-1
AI Consultant,186164,3,3,United Kingdom,0,New Zealand,0,"Linux, Scala, Mathematics, R, Azure",-1,6,Telecommunications,7.3,-1,-1,-1,-1,-1
NLP Engineer,80116,2,0,Ireland,2,Ireland,0,"Python, Hadoop, GCP, TensorFlow",-1,4,Media,5.6,-1,-1,9,-1,-1
AI Consultant,62190,0,0,Austria,1,Netherlands,100,"Hadoop, Git, NLP, TensorFlow",-1,0,Gaming,5.8,-1,-1,12,-1,-1
Principal Data Scientist,99982,2,3,Sweden,1,Italy,50,"Git, Azure, Kubernetes",-1,3,Finance,6.7,-1,-1,-1,-1,-1
AI Architect,126992,3,3,Canada,0,Austria,100,"Git, Scala, Data Visualization, Python",-1,5,Consulting,6.9,-1,-1,1,-1,-1
NLP Engineer,283236,1,1,Denmark,1,Denmark,0,"Mathematics, Linux, Git",-1,12,Real Estate,8.2,-1,-1,4,-1,-1
Machine Learning Engineer,211425,3,3,Switzerland,0,Singapore,100,"Linux, Data Visualization, Hadoop",-1,8,Manufacturing,7.7,-1,-1,14,-1,-1
Data Scientist,44730,0,3,Canada,2,Israel,0,"Linux, GCP, R, Hadoop, SQL",-1,0,Retail,8.7,-1,-1,10,-1,-1
Data Analyst,34838,2,3,China,2,China,50,"Scala, AWS, Docker",-1,4,Finance,6.9,-1,-1,3,-1,-1
AI Software Engineer,225196,1,1,United States,2,United States,0,"Java, R, Hadoop, Kubernetes, PyTorch",-1,12,Transportation,7.1,-1,-1,19,-1,-1
Head of AI,122390,2,2,United States,1,United States,0,"PyTorch, TensorFlow, Computer Vision, Docker, Mathematics",-1,2,Media,6.3,-1,-1,19,-1,-1
Deep Learning Engineer,134314,3,1,Finland,1,Finland,100,"AWS, SQL, PyTorch",-1,9,Government,9.4,-1,-1,5,-1,-1
Autonomous Systems Engineer,63509,0,3,Israel,1,Israel,100,"Hadoop, Deep Learning, Scala, Python",-1,1,Transportation,6.5,-1,-1,10,-1,-1
AI Software Engineer,179124,3,0,Japan,0,Japan,50,"Spark, SQL, R, Scala",-1,6,Gaming,7.7,-1,-1,11,-1,-1
AI Architect,128394,2,3,United Kingdom,0,Poland,100,"SQL, Tableau, Mathematics, Data Visualization",-1,3,Manufacturing,6.4,-1,-1,-1,-1,-1
Deep Learning Engineer,126623,2,1,Switzerland,0,Brazil,0,"SQL, Scala, MLOps, R, Git",-1,3,Energy,6.4,-1,-1,-1,-1,-1
AI Architect,113817,3,3,Germany,1,Germany,50,"TensorFlow, Docker, Kubernetes",-1,8,Finance,8.0,-1,-1,7,-1,-1
AI Architect,139320,1,0,South Korea,0,South Korea,100,"MLOps, Scala, Linux, Deep Learning, Computer Vision",-1,16,Technology,7.6,-1,-1,15,-1,-1
AI Product Manager,123195,3,1,Germany,2,Germany,100,"Python, MLOps, Tableau, TensorFlow, GCP",-1,6,Transportation,8.6,-1,-1,7,-1,-1
AI Architect,59966,0,3,Canada,1,Ireland,0,"Computer Vision, NLP, GCP, Linux, Azure",-1,0,Finance,5.8,-1,-1,9,-1,-1
AI Research Scientist,32241,0,0,India,0,India,100,"Kubernetes, Data Visualization, Azure",-1,1,Energy,6.2,-1,-1,8,-1,-1
Autonomous Systems Engineer,125879,1,2,Canada,2,Canada,0,"Git, GCP, MLOps",-1,13,Retail,8.7,-1,-1,2,-1,-1
Head of AI,63170,2,1,Israel,2,Israel,0,"SQL, PyTorch, Azure, MLOps, Git",-1,2,Media,5.1,-1,-1,10,-1,-1
NLP Engineer,155126,1,0,Japan,1,New Zealand,50,"Python, TensorFlow, NLP",-1,16,Real Estate,10.0,-1,-1,-1,-1,-1
AI Architect,86565,2,0,Canada,1,Canada,100,"SQL, Python, Spark, Scala",-1,2,Manufacturing,6.7,-1,-1,2,-1,-1
Principal Data Scientist,103951,2,0,Germany,0,Germany,100,"TensorFlow, Data Visualization, Python, Mathematics, Kubernetes",-1,4,Retail,9.4,-1,-1,7,-1,-1
Data Engineer,121572,3,1,Ireland,0,Ireland,100,"Linux, TensorFlow, Docker",-1,8,Real Estate,8.3,-1,-1,9,-1,-1
Deep Learning Engineer,80289,0,0,Denmark,1,Denmark,50,"R, Azure, AWS",-1,0,Transportation,9.5,-1,-1,4,-1,-1
Head of AI,142312,3,1,United States,0,United States,100,"NLP, Hadoop, Scala, Tableau",-1,9,Media,7.4,-1,-1,19,-1,-1
ML Ops Engineer,45228,2,3,China,0,China,100,"Deep Learning, Kubernetes, Spark, NLP",-1,3,Government,5.3,-1,-1,3,-1,-1
AI Architect,105421,2,1,Singapore,1,Singapore,50,"NLP, TensorFlow, Tableau",-1,3,Transportation,7.0,-1,-1,14,-1,-1
Autonomous Systems Engineer,253979,1,1,Switzerland,1,Thailand,100,"Hadoop, Scala, PyTorch, AWS, Data Visualization",-1,11,Government,7.3,-1,-1,-1,-1,-1
Autonomous Systems Engineer,80682,2,3,Netherlands,2,Chile,50,"NLP, Git, Spark, AWS, Hadoop",-1,4,Education,6.8,-1,-1,-1,-1,-1
Machine Learning Engineer,58564,3,3,China,0,China,0,"Java, GCP, Deep Learning",-1,5,Energy,7.7,-1,-1,3,-1,-1
ML Ops Engineer,165885,1,1,France,1,France,0,"Python, Deep Learning, Data Visualization",-1,19,Media,10.0,-1,-1,6,-1,-1
Data Engineer,190838,3,3,Denmark,1,Austria,100,"Deep Learning, AWS, Statistics",-1,6,Telecommunications,9.6,-1,-1,1,-1,-1
AI Specialist,55369,1,1,India,1,India,0,"Docker, GCP, Data Visualization, Mathematics, Tableau",-1,17,Automotive,10.0,-1,-1,8,-1,-1
Data Scientist,71105,0,1,Netherlands,0,Netherlands,0,"Spark, PyTorch, Mathematics",-1,0,Telecommunications,7.5,-1,-1,12,-1,-1
Deep Learning Engineer,75264,0,1,Sweden,1,Sweden,0,"GCP, Tableau, Python, Data Visualization, TensorFlow",-1,0,Retail,6.1,-1,-1,16,-1,-1
Autonomous Systems Engineer,164799,3,2,Norway,1,Norway,100,"Hadoop, Kubernetes, Python, R, SQL",-1,9,Gaming,6.2,-1,-1,13,-1,-1
Machine Learning Engineer,76924,2,2,Austria,1,Portugal,50,"Spark, Azure, Kubernetes",-1,3,Telecommunications,6.5,-1,-1,-1,-1,-1
Principal Data Scientist,43350,2,3,India,0,Ireland,50,"Git, Azure, Hadoop",-1,3,Healthcare,9.3,-1,-1,9,-1,-1
AI Product Manager,61506,0,1,Austria,2,Austria,0,"Kubernetes, Hadoop, PyTorch, Git, Data Visualization",-1,0,Education,6.3,-1,-1,1,-1,-1
AI Architect,102342,2,3,Australia,1,Australia,100,"Python, SQL, Hadoop",-1,4,Consulting,9.6,-1,-1,0,-1,-1
AI Product Manager,167315,3,0,Switzerland,0,Switzerland,50,"Scala, Computer Vision, SQL, GCP, MLOps",-1,8,Transportation,6.2,-1,-1,17,-1,-1
AI Consultant,128451,1,3,France,1,France,0,"Spark, Python, Statistics, Java, TensorFlow",-1,19,Real Estate,9.4,-1,-1,6,-1,-1
Robotics Engineer,71957,0,2,United Kingdom,2,United Kingdom,0,"Scala, GCP, Computer Vision, Docker",-1,0,Healthcare,6.3,-1,-1,18,-1,-1
ML Ops Engineer,117836,3,3,Australia,0,Argentina,50,"Python, PyTorch, Git, Computer Vision, Statistics",-1,6,Education,5.9,-1,-1,-1,-1,-1
Data Engineer,121319,2,3,Singapore,0,New Zealand,50,"GCP, Git, Mathematics, Computer Vision, TensorFlow",-1,4,Real Estate,8.7,-1,-1,-1,-1,-1
Machine Learning Researcher,118151,1,1,France,2,France,100,"TensorFlow, SQL, MLOps",-1,13,Retail,6.1,-1,-1,6,-1,-1
AI Software Engineer,82974,2,1,United Kingdom,2,United Kingdom,0,"Linux, AWS, Deep Learning, Scala",-1,3,Telecommunications,7.9,-1,-1,18,-1,-1
Data Analyst,91372,0,2,Ireland,0,Ireland,50,"Python, TensorFlow, PyTorch",-1,0,Consulting,9.5,-1,-1,9,-1,-1
AI Product Manager,33654,0,1,China,1,China,0,"Spark, SQL, Linux, Hadoop",-1,0,Healthcare,5.9,-1,-1,3,-1,-1
Head of AI,156264,3,1,France,0,South Africa,50,"Kubernetes, SQL, PyTorch, Data Visualization, Computer Vision",-1,8,Education,7.4,-1,-1,-1,-1,-1
Data Analyst,84928,2,1,Canada,1,Canada,50,"PyTorch, Spark, Data Visualization, SQL, Docker",-1,4,Technology,9.6,-1,-1,2,-1,-1
Research Scientist,129254,3,3,Canada,1,Canada,0,"Python, Azure, Statistics, Java, Computer Vision",-1,9,Consulting,9.1,-1,-1,2,-1,-1
AI Consultant,206297,1,0,Finland,1,Finland,50,"AWS, Spark, Mathematics, Hadoop, GCP",-1,10,Real Estate,6.1,-1,-1,5,-1,-1
Data Analyst,105092,2,0,Austria,0,Austria,0,"Linux, TensorFlow, Scala, Azure",-1,3,Government,6.5,-1,-1,1,-1,-1
Deep Learning Engineer,216314,1,3,Denmark,0,Denmark,0,"TensorFlow, Scala, GCP, R, Tableau",-1,19,Media,8.6,-1,-1,4,-1,-1
AI Software Engineer,114139,3,2,France,2,France,0,"Java, NLP, Git, Statistics",-1,6,Gaming,8.2,-1,-1,6,-1,-1
Autonomous Systems Engineer,253207,1,2,United Kingdom,0,United Kingdom,0,"R, Mathematics, SQL, Java",-1,12,Manufacturing,9.6,-1,-1,18,-1,-1
Data Engineer,117195,2,0,Switzerland,1,Switzerland,50,"Tableau, Docker, NLP, PyTorch",-1,4,Technology,5.9,-1,-1,17,-1,-1
AI Research Scientist,75215,0,2,United States,2,United States,100,"TensorFlow, GCP, Java, Scala, Python",-1,1,Energy,8.4,-1,-1,19,-1,-1
Data Scientist,91308,2,0,Ireland,2,Ireland,100,"Azure, Linux, Scala",-1,2,Telecommunications,9.7,-1,-1,9,-1,-1
NLP Engineer,101994,2,2,United States,0,United States,50,"Python, R, PyTorch, Deep Learning",-1,3,Healthcare,7.3,-1,-1,19,-1,-1
AI Consultant,63814,0,2,Singapore,1,Singapore,0,"Java, AWS, PyTorch",-1,1,Gaming,5.5,-1,-1,14,-1,-1
AI Software Engineer,82096,0,1,Switzerland,1,Switzerland,50,"SQL, Tableau, TensorFlow, Docker",-1,1,Manufacturing,7.2,-1,-1,17,-1,-1
Data Analyst,139446,3,1,United States,0,United States,0,"Python, Data Visualization, Kubernetes",-1,8,Consulting,5.2,-1,-1,19,-1,-1
AI Consultant,50489,0,3,Canada,2,Canada,0,"Mathematics, SQL, AWS, Deep Learning",-1,1,Healthcare,8.2,-1,-1,2,-1,-1
AI Architect,202463,1,0,France,0,France,50,"R, Statistics, Tableau",-1,18,Retail,5.1,-1,-1,6,-1,-1
AI Consultant,257007,1,1,Israel,0,Israel,0,"SQL, Git, Spark",-1,16,Healthcare,8.4,-1,-1,10,-1,-1
Data Analyst,165859,3,1,Japan,0,Japan,50,"Kubernetes, Mathematics, MLOps",-1,5,Education,5.2,-1,-1,11,-1,-1
NLP Engineer,269890,1,1,Norway,2,Norway,0,"PyTorch, Python, Git, Kubernetes",-1,19,Technology,5.8,-1,-1,13,-1,-1
AI Product Manager,249468,1,1,Netherlands,1,Netherlands,100,"Azure, Tableau, Statistics",-1,16,Telecommunications,5.0,-1,-1,12,-1,-1
Robotics Engineer,146512,3,2,Singapore,1,Singapore,100,"Python, Deep Learning, Computer Vision, Scala",-1,7,Manufacturing,5.8,-1,-1,14,-1,-1
Robotics Engineer,74373,2,0,Austria,2,Austria,0,"NLP, Docker, PyTorch, Azure, Mathematics",-1,4,Gaming,8.1,-1,-1,1,-1,-1
AI Consultant,191280,1,0,Israel,1,Ukraine,100,"SQL, R, MLOps, Docker",-1,18,Gaming,5.7,-1,-1,-1,-1,-1
Machine Learning Engineer,122748,3,0,Germany,1,Germany,100,"Java, R, NLP, Computer Vision, Azure",-1,8,Healthcare,5.3,-1,-1,7,-1,-1
Deep Learning Engineer,40909,3,3,India,1,India,50,"NLP, Hadoop, MLOps",-1,7,Government,9.3,-1,-1,8,-1,-1
Principal Data Scientist,51031,1,0,India,1,India,0,"Kubernetes, Docker, Azure",-1,12,Telecommunications,10.0,-1,-1,8,-1,-1
Deep Learning Engineer,111269,2,3,Switzerland,1,Switzerland,0,"Java, TensorFlow, Linux",-1,4,Automotive,6.5,-1,-1,17,-1,-1
AI Architect,68234,0,2,Austria,0,Switzerland,100,"Scala, Python, Docker, SQL, Statistics",-1,1,Transportation,5.9,-1,-1,17,-1,-1
Deep Learning Engineer,138852,2,2,Denmark,0,Romania,50,"Deep Learning, Python, Scala, GCP, SQL",-1,2,Retail,8.3,-1,-1,-1,-1,-1
AI Research Scientist,112322,3,3,Israel,1,Israel,0,"Java, Git, Mathematics, Statistics",-1,8,Government,5.1,-1,-1,10,-1,-1
AI Consultant,172547,1,3,Australia,0,Australia,0,"Python, PyTorch, Mathematics, Java, Tableau",-1,19,Energy,5.6,-1,-1,0,-1,-1
Machine Learning Engineer,210775,3,0,Switzerland,1,Switzerland,50,"Docker, R, Computer Vision, Hadoop, MLOps",-1,7,Education,6.1,-1,-1,17,-1,-1
ML Ops Engineer,42437,3,0,India,1,India,0,"Hadoop, R, Statistics, Git, Docker",-1,5,Education,7.9,-1,-1,8,-1,-1
Research Scientist,75457,2,2,South Korea,1,South Korea,0,"Docker, Tableau, Computer Vision, Java, Hadoop",-1,2,Technology,5.1,-1,-1,15,-1,-1
AI Architect,81055,2,2,Australia,2,Israel,0,"Data Visualization, TensorFlow, Tableau",-1,3,Manufacturing,8.3,-1,-1,10,-1,-1
Data Analyst,158028,1,0,United Kingdom,2,United Kingdom,100,"Python, TensorFlow, Mathematics, Hadoop, MLOps",-1,13,Telecommunications,6.6,-1,-1,18,-1,-1
Computer Vision Engineer,85667,2,2,Austria,0,Austria,100,"Scala, Mathematics, MLOps, Java",-1,3,Automotive,7.1,-1,-1,1,-1,-1
AI Consultant,92565,2,1,South Korea,0,South Korea,100,"Mathematics, AWS, MLOps, R, Java",-1,2,Media,7.6,-1,-1,15,-1,-1
Data Scientist,218585,1,1,United States,2,United States,0,"Azure, SQL, Linux",-1,19,Technology,7.1,-1,-1,19,-1,-1
Machine Learning Engineer,135669,2,2,Switzerland,2,Switzerland,100,"Kubernetes, SQL, Computer Vision, PyTorch",-1,4,Transportation,5.8,-1,-1,17,-1,-1
Machine Learning Engineer,161267,3,2,Singapore,1,Canada,50,"Scala, Python, Docker, Kubernetes, Tableau",-1,5,Consulting,5.4,-1,-1,2,-1,-1
Machine Learning Researcher,161659,1,3,Austria,0,Austria,100,"Python, AWS, Azure, Deep Learning, R",-1,12,Finance,5.1,-1,-1,1,-1,-1
ML Ops Engineer,84538,0,0,United Kingdom,0,United Kingdom,0,"SQL, Java, Tableau, Statistics",-1,0,Media,8.2,-1,-1,18,-1,-1
AI Consultant,123396,3,0,Germany,2,Poland,100,"Git, SQL, Kubernetes",-1,7,Finance,9.6,-1,-1,-1,-1,-1
NLP Engineer,94740,3,2,Sweden,2,Sweden,50,"SQL, NLP, Azure, Mathematics, Python",-1,7,Automotive,9.1,-1,-1,16,-1,-1
Machine Learning Engineer,237856,1,3,Denmark,1,Denmark,100,"Scala, NLP, Java, Data Visualization",-1,11,Technology,9.5,-1,-1,4,-1,-1
Computer Vision Engineer,144410,1,3,South Korea,0,South Korea,100,"Data Visualization, Python, Tableau, Docker, Deep Learning",-1,11,Technology,7.5,-1,-1,15,-1,-1
Autonomous Systems Engineer,62979,0,1,Netherlands,2,Latvia,50,"R, Deep Learning, Tableau",-1,0,Gaming,6.9,-1,-1,-1,-1,-1
AI Consultant,134825,2,1,Switzerland,0,Argentina,50,"PyTorch, Computer Vision, TensorFlow",-1,4,Gaming,7.2,-1,-1,-1,-1,-1
Deep Learning Engineer,115226,2,3,Ireland,0,Ireland,50,"Docker, Tableau, Statistics, GCP, Deep Learning",-1,4,Media,5.4,-1,-1,9,-1,-1
AI Consultant,128090,2,1,Japan,0,Japan,100,"Statistics, Spark, PyTorch, Data Visualization",-1,3,Education,5.1,-1,-1,11,-1,-1
Machine Learning Engineer,148729,1,2,Sweden,2,Sweden,100,"Data Visualization, Git, PyTorch, Hadoop",-1,11,Media,5.6,-1,-1,16,-1,-1
AI Research Scientist,42922,2,1,China,0,China,100,"Computer Vision, Tableau, GCP, Spark, PyTorch",-1,3,Telecommunications,6.0,-1,-1,3,-1,-1
Robotics Engineer,97362,0,0,Norway,0,Norway,100,"Computer Vision, Data Visualization, MLOps, Tableau, NLP",-1,0,Healthcare,9.7,-1,-1,13,-1,-1
Machine Learning Researcher,59118,3,0,China,1,China,0,"Hadoop, Linux, SQL",-1,7,Consulting,7.8,-1,-1,3,-1,-1
Computer Vision Engineer,73489,0,3,Canada,1,Israel,50,"AWS, Azure, SQL, PyTorch, NLP",-1,0,Gaming,5.3,-1,-1,10,-1,-1
Deep Learning Engineer,111684,3,3,Canada,0,Brazil,50,"Linux, Hadoop, Data Visualization, Kubernetes",-1,7,Automotive,7.3,-1,-1,-1,-1,-1
AI Research Scientist,64479,0,2,France,2,Switzerland,100,"PyTorch, NLP, Deep Learning",-1,0,Energy,5.1,-1,-1,17,-1,-1
AI Specialist,175295,3,0,United States,1,United States,0,"Hadoop, Tableau, Linux, Scala, Python",-1,8,Technology,5.5,-1,-1,19,-1,-1
Deep Learning Engineer,29310,0,1,China,0,China,100,"Java, R, NLP, GCP, Tableau",-1,0,Real Estate,7.3,-1,-1,3,-1,-1
Data Engineer,109138,2,1,Germany,1,Canada,50,"Data Visualization, TensorFlow, PyTorch",-1,3,Technology,6.9,-1,-1,2,-1,-1
AI Software Engineer,74590,1,2,India,0,India,0,"GCP, Java, Linux",-1,11,Manufacturing,8.5,-1,-1,8,-1,-1
AI Consultant,137100,2,0,United States,0,Egypt,100,"Tableau, Java, Mathematics, SQL, R",-1,3,Media,7.8,-1,-1,-1,-1,-1
AI Research Scientist,169631,1,1,Ireland,0,Ireland,50,"SQL, Git, Mathematics, AWS",-1,15,Manufacturing,5.4,-1,-1,9,-1,-1
Machine Learning Engineer,182100,3,3,Norway,0,Norway,0,"TensorFlow, SQL, Java, Computer Vision, Git",-1,6,Retail,6.7,-1,-1,13,-1,-1
Robotics Engineer,30598,0,2,India,0,India,50,"Data Visualization, Kubernetes, Scala",-1,0,Consulting,5.7,-1,-1,8,-1,-1
AI Research Scientist,59506,0,0,France,2,France,50,"Computer Vision, NLP, Git, Kubernetes",-1,0,Healthcare,5.9,-1,-1,6,-1,-1
AI Consultant,176984,1,2,Canada,2,Belgium,50,"Computer Vision, Java, Spark, Statistics, Deep Learning",-1,19,Transportation,5.1,-1,-1,-1,-1,-1
Head of AI,76635,2,1,Finland,1,Argentina,0,"PyTorch, Python, MLOps",-1,3,Transportation,5.7,-1,-1,-1,-1,-1
ML Ops Engineer,142757,3,0,Israel,1,Israel,0,"Tableau, NLP, Mathematics",-1,6,Gaming,9.3,-1,-1,10,-1,-1
